Tree Node ID,Tree Node Label
magid_3300022823_5,0
magid_3300023022_1,0
magid_3300023032_1,0
magid_3300023034_1,0
magid_3300023039_1,1
magid_3300023044_2,0
magid_3300023047_2,0
magid_3300023111_2,0
magid_3300023225_8,1
magid_3300024038_4,0
magid_3300024040_9,0
magid_3300024042_9,0
magid_3300024043_10,1
magid_3300024044_9,1
magid_3300024046_13,0
magid_3300024051_8,1
magid_3300024218_8,0
magid_3300024309_7,0
magid_3300025206_3,1
magid_3300025207_3,1
magid_3300025208_4,1
magid_3300025223_1,0
magid_3300025224_7,1
magid_3300025225_7,0
magid_3300025226_8,1
magid_3300025228_8,0
magid_3300025229_12,1
magid_3300025230_23,0
magid_3300025231_8,1
magid_3300025233_2,1
magid_3300025242_10,1
magid_3300025245_6,0
magid_3300025246_10,1
magid_3300025250_13,0
magid_3300025253_20,0
magid_3300025254_18,1
magid_3300025256_8,1
magid_3300025258_9,1
magid_3300025261_9,1
magid_3300025263_8,0
magid_3300025272_13,1
magid_3300025273_6,0
magid_3300025284_8,1
magid_3300025291_6,1
magid_3300025292_16,1
magid_3300025294_22,1
magid_3300025295_8,1
magid_3300025297_18,1
magid_3300025298_7,1
magid_3300025299_9,0
magid_3300025302_13,1
magid_3300025303_12,1
magid_3300025304_21,0
magid_3300025321_4,0
magid_3300025728_13,0
magid_3300025899_10,0
magid_3300025900_12,1
magid_3300025903_13,1
magid_3300025907_11,0
magid_3300025909_17,1
magid_3300025911_10,1
magid_3300025913_49,0
magid_3300025914_34,0
magid_3300025923_17,1
magid_3300025924_32,0
magid_3300025925_21,0
magid_3300025926_9,0
magid_3300025927_13,0
magid_3300025931_20,0
magid_3300025932_7,0
magid_3300025933_20,0
magid_3300025934_11,0
magid_3300025935_13,1
magid_3300025937_6,0
magid_3300025940_31,0
magid_3300025941_28,1
magid_3300025942_17,0
magid_3300025945_11,1
magid_3300025949_25,1
magid_3300025960_7,0
magid_3300025961_25,1
magid_3300025972_16,0
magid_3300025986_35,0
magid_3300026035_7,0
magid_3300026067_9,0
magid_3300026088_27,1
magid_3300026089_19,0
magid_3300026095_23,0
magid_3300026116_40,0
magid_3300026118_21,0
magid_3300026121_15,0
magid_3300026142_16,0
magid_3300026337_2,1
magid_3300026338_1,1
magid_3300026339_3,1
magid_3300026383_5,1
magid_3300026472_10,0
magid_3300026522_23,1
magid_3300026549_80,0
magid_3300026875_2,0
magid_3300027111_6,1
magid_3300027312_8,1
magid_3300027357_5,0
magid_3300027363_3,1
magid_3300027462_1,0
magid_3300027543_1,0
magid_3300027606_15,0
magid_3300027628_4,0
magid_3300027695_2,0
magid_3300027717_4,0
magid_3300027718_45,0
magid_3300027750_6,0
magid_3300027766_8,1
magid_3300027807_17,1
magid_3300027860_13,0
magid_3300027864_14,1
magid_3300027873_9,0
magid_3300027880_7,0
magid_3300027904_36,0
magid_3300027907_20,0
magid_3300027909_43,0
magid_3300027966_6,0
magid_3300028017_2,0
magid_3300028048_107,0
magid_3300028327_22,0
magid_3300028478_3,0
magid_3300028479_4,0
magid_3300028480_3,0
magid_3300028482_4,0
magid_3300028483_8,0
magid_3300028484_5,0
magid_3300028485_8,0
magid_3300028533_3,0
magid_3300028591_32,0
magid_3300028905_11,1
magid_3300028911_9,1
magid_3300028912_5,0
magid_3300028949_4,1
magid_3300028950_1,1
magid_3300028952_1,1
magid_3300028953_4,0
magid_3300028954_2,1
magid_3300028955_3,1
magid_3300028956_4,1
magid_3300028957_6,0
magid_3300028958_4,1
magid_3300028959_10,0
magid_3300028960_6,0
magid_3300028961_3,1
magid_3300028962_3,1
magid_3300028963_8,1
magid_3300028964_9,0
magid_3300028965_7,0
magid_3300028966_3,1
magid_3300028967_3,1
magid_3300028968_10,1
magid_3300028969_6,1
magid_3300028970_7,0
magid_3300028971_8,0
magid_3300028972_3,1
magid_3300028973_1,1
magid_3300028974_3,1
magid_3300028975_2,1
magid_3300028976_4,1
magid_3300028977_6,1
magid_3300028978_2,1
magid_3300028979_4,1
magid_3300028980_2,1
magid_3300028981_3,1
magid_3300028982_4,0
magid_3300028983_2,1
magid_3300028984_4,1
magid_3300028985_5,1
magid_3300028986_2,1
magid_3300028987_5,0
magid_3300028988_3,1
magid_3300028989_3,0
magid_3300028990_9,1
magid_3300028991_2,1
magid_3300028992_5,1
magid_3300028994_7,1
magid_3300028995_6,0
magid_3300028996_5,1
magid_3300028997_8,1
magid_3300028998_2,1
magid_3300028999_2,1
magid_3300029000_6,1
magid_3300029001_4,0
magid_3300029002_6,1
magid_3300029003_3,1
magid_3300029004_6,1
magid_3300029005_2,0
magid_3300029006_4,1
magid_3300029007_8,0
magid_3300029008_8,1
magid_3300029009_6,1
magid_3300029010_9,1
magid_3300029011_3,0
magid_3300029012_6,0
magid_3300029013_6,1
magid_3300029014_3,0
magid_3300029015_5,0
magid_3300029016_3,1
magid_3300029017_6,0
magid_3300029018_3,1
magid_3300029019_5,0
magid_3300029020_8,1
magid_3300029021_12,1
magid_3300029022_4,1
magid_3300029023_7,1
magid_3300029024_12,0
magid_3300029025_3,0
magid_3300029026_4,0
magid_3300029027_12,0
magid_3300029028_11,1
magid_3300029029_4,1
magid_3300029030_11,0
magid_3300029031_8,0
magid_3300029032_5,0
magid_3300029033_16,1
magid_3300029034_10,1
magid_3300029035_4,0
magid_3300029036_8,1
magid_3300029037_4,1
magid_3300029038_8,1
magid_3300029039_7,0
magid_3300029040_3,0
magid_3300029041_9,1
magid_3300029042_18,0
magid_3300029043_11,0
magid_3300029044_14,1
magid_3300029045_6,0
magid_3300029046_10,1
magid_3300029047_11,1
magid_3300029048_11,1
magid_3300029049_7,0
magid_3300029050_7,0
magid_3300029051_8,0
magid_3300029052_7,1
magid_3300029053_9,0
magid_3300029054_5,0
magid_3300029055_3,1
magid_3300029056_8,1
magid_3300029057_14,0
magid_3300029058_20,1
magid_3300029059_10,0
magid_3300029060_4,1
magid_3300029064_1,1
magid_3300029065_1,1
magid_3300029066_3,1
magid_3300029067_3,1
magid_3300029068_5,1
magid_3300029069_3,1
magid_3300029070_7,1
magid_3300029071_2,0
magid_3300029072_3,1
magid_3300029073_4,1
magid_3300029074_10,1
magid_3300029075_2,1
magid_3300029076_5,1
magid_3300029077_2,0
magid_3300029078_7,0
magid_3300029079_5,1
magid_3300029080_5,1
magid_3300029081_6,1
magid_3300029082_6,0
magid_3300029083_3,1
magid_3300029084_3,1
magid_3300029085_3,1
magid_3300029086_4,0
magid_3300029087_7,1
magid_3300029088_4,0
magid_3300029089_8,1
magid_3300029090_5,1
magid_3300029091_7,1
magid_3300029092_13,0
magid_3300029093_6,0
magid_3300029094_5,1
magid_3300029095_14,1
magid_3300029096_9,1
magid_3300029097_6,1
magid_3300029098_13,1
magid_3300029099_4,1
magid_3300029100_14,0
magid_3300029101_20,0
magid_3300029102_11,1
magid_3300029103_12,1
magid_3300029104_7,1
magid_3300029105_7,0
magid_3300029106_17,0
magid_3300029108_8,0
magid_3300029109_12,1
magid_3300029110_4,1
magid_3300029111_8,1
magid_3300029112_12,1
magid_3300029113_20,1
magid_3300029114_8,1
magid_3300029115_18,0
magid_3300029116_18,1
magid_3300029117_17,1
magid_3300029118_17,0
magid_3300029119_19,0
magid_3300029120_18,1
magid_3300029121_14,1
magid_3300029122_17,1
magid_3300029123_23,0
magid_3300029124_11,1
magid_3300029125_18,0
magid_3300029126_13,1
magid_3300029127_3,0
magid_3300029128_5,1
magid_3300029129_19,1
magid_3300029130_20,1
magid_3300029131_22,0
magid_3300029132_20,1
magid_3300029133_19,0
magid_3300029134_11,1
magid_3300029135_16,1
magid_3300029136_30,1
magid_3300029137_4,0
magid_3300029138_2,1
magid_3300029176_4,0
magid_3300029177_6,1
magid_3300029178_4,1
magid_3300029181_6,0
magid_3300029184_3,1
magid_3300029185_10,1
magid_3300029186_11,1
magid_3300029187_14,0
magid_3300029188_9,1
magid_3300029190_12,0
magid_3300029191_5,1
magid_3300029192_8,1
magid_3300029193_6,1
magid_3300029194_10,1
magid_3300029195_11,0
magid_3300029196_14,0
magid_3300029197_11,0
magid_3300029198_16,1
magid_3300029201_13,1
magid_3300029203_9,0
magid_3300029204_13,0
magid_3300029206_8,1
magid_3300029207_8,1
magid_3300029208_8,0
magid_3300029209_7,1
magid_3300029210_9,1
magid_3300029211_10,1
magid_3300029212_4,1
magid_3300029213_9,0
magid_3300029214_13,1
magid_3300029215_9,1
magid_3300029217_9,0
magid_3300029218_10,0
magid_3300029219_13,0
magid_3300029220_14,0
magid_3300029227_9,0
magid_3300029228_6,1
magid_3300029229_11,1
magid_3300029230_20,1
magid_3300029231_13,1
magid_3300029232_6,0
magid_3300029234_5,1
magid_3300029235_18,0
magid_3300029236_19,1
magid_3300029237_20,1
magid_3300029238_11,1
magid_3300029240_22,0
magid_3300029241_5,1
magid_3300029243_23,0
magid_3300029244_9,0
magid_3300029245_37,0
magid_3300029246_8,1
magid_3300029247_7,1
magid_3300029248_17,0
magid_3300029249_20,0
magid_3300029250_12,1
magid_3300029251_19,0
magid_3300029253_12,0
magid_3300029254_9,0
magid_3300029256_14,0
magid_3300029257_12,1
magid_3300029292_14,0
magid_3300029295_21,1
magid_3300029297_5,1
magid_3300029303_21,1
magid_3300029307_5,1
magid_3300029310_15,1
magid_3300029312_1,1
magid_3300029313_8,0
magid_3300029315_18,1
magid_3300029316_22,0
magid_3300029320_13,1
magid_3300029321_10,0
magid_3300029322_6,1
magid_3300029323_5,0
magid_3300029324_12,1
magid_3300029325_8,1
magid_3300029326_12,0
magid_3300029328_6,1
magid_3300029329_24,1
magid_3300029330_21,1
magid_3300029331_20,0
magid_3300029332_8,1
magid_3300029333_24,1
magid_3300029334_16,1
magid_3300029335_7,0
magid_3300029336_33,1
magid_3300029337_28,1
magid_3300029338_9,1
magid_3300029339_22,0
magid_3300029340_25,0
magid_3300029341_16,1
magid_3300029342_21,0
magid_3300029343_18,0
magid_3300029346_9,1
magid_3300029348_10,0
magid_3300029350_5,0
magid_3300029351_3,1
magid_3300029352_6,1
magid_3300029353_8,0
magid_3300029354_14,1
magid_3300029355_11,1
magid_3300029356_18,1
magid_3300029357_11,1
magid_3300029358_7,0
magid_3300029359_7,0
magid_3300029360_10,0
magid_3300029361_14,1
magid_3300029362_33,0
magid_3300029363_7,0
magid_3300029364_20,1
magid_3300029365_17,0
magid_3300029366_4,1
magid_3300029367_6,1
magid_3300029368_11,1
magid_3300029369_7,1
magid_3300029370_4,1
magid_3300029371_10,1
magid_3300029372_21,1
magid_3300029373_22,1
magid_3300029374_23,1
magid_3300029375_30,1
magid_3300029376_22,1
magid_3300029377_13,1
magid_3300029378_16,1
magid_3300029379_19,1
magid_3300029380_18,0
magid_3300029381_30,0
magid_3300029382_18,1
magid_3300029383_7,1
magid_3300029384_9,1
magid_3300029385_22,0
magid_3300029386_22,1
magid_3300029387_12,1
magid_3300029388_20,0
magid_3300029389_13,0
magid_3300029390_17,0
magid_3300029391_18,1
magid_3300029392_18,1
magid_3300029393_15,1
magid_3300029394_21,0
magid_3300029395_20,0
magid_3300029396_6,1
magid_3300029398_8,1
magid_3300029399_7,1
magid_3300029400_14,0
magid_3300029401_13,1
magid_3300029402_13,1
magid_3300029403_9,0
magid_3300029404_24,0
magid_3300029405_13,1
magid_3300029406_4,1
magid_3300029407_12,1
magid_3300029408_6,1
magid_3300029409_15,1
magid_3300029410_18,0
magid_3300029411_22,1
magid_3300029412_21,0
magid_3300029413_8,0
magid_3300029414_15,1
magid_3300029415_12,0
magid_3300029416_19,1
magid_3300029417_7,1
magid_3300029418_14,1
magid_3300029419_18,1
magid_3300029420_21,0
magid_3300029421_20,0
magid_3300029422_21,1
magid_3300029423_9,0
magid_3300029424_17,0
magid_3300029425_19,1
magid_3300029426_5,0
magid_3300029427_15,1
magid_3300029428_9,1
magid_3300029430_12,1
magid_3300029431_7,0
magid_3300029432_16,1
magid_3300029433_12,1
magid_3300029434_20,1
magid_3300029435_12,1
magid_3300029436_17,0
magid_3300029437_8,1
magid_3300029438_18,1
magid_3300029439_18,0
magid_3300029441_26,0
magid_3300029443_20,1
magid_3300029444_12,1
magid_3300029445_19,1
magid_3300029447_32,1
magid_3300029450_3,1
magid_3300029451_3,0
magid_3300029452_6,1
magid_3300029453_8,1
magid_3300029454_7,1
magid_3300029455_5,1
magid_3300029456_17,0
magid_3300029457_11,1
magid_3300029458_9,1
magid_3300029459_12,1
magid_3300029460_6,0
magid_3300029461_9,0
magid_3300029462_7,0
magid_3300029463_9,1
magid_3300029464_4,1
magid_3300029465_14,0
magid_3300029466_9,1
magid_3300029467_17,1
magid_3300029468_7,1
magid_3300029469_13,0
magid_3300029470_9,0
magid_3300029471_11,1
magid_3300029472_15,1
magid_3300029473_13,1
magid_3300029474_12,0
magid_3300029475_14,1
magid_3300029476_11,0
magid_3300029477_12,1
magid_3300029478_8,1
magid_3300029479_11,1
magid_3300029480_10,0
magid_3300029481_15,1
magid_3300029482_20,0
magid_3300029483_14,0
magid_3300029484_6,0
magid_3300029485_13,0
magid_3300029486_12,1
magid_3300029487_11,1
magid_3300029488_21,1
magid_3300029489_13,1
magid_3300029490_6,1
magid_3300029491_16,0
magid_3300029492_19,1
magid_3300029493_14,0
magid_3300029494_22,1
magid_3300029495_13,0
magid_3300029496_13,1
magid_3300029497_5,1
magid_3300029498_3,1
magid_3300029499_5,1
magid_3300029500_8,0
magid_3300029501_11,1
magid_3300029502_13,1
magid_3300029503_8,1
magid_3300029504_4,1
magid_3300029505_10,1
magid_3300029506_5,0
magid_3300029507_10,0
magid_3300029508_17,1
magid_3300029509_8,0
magid_3300029510_18,0
magid_3300029511_5,1
magid_3300029512_14,0
magid_3300029513_15,0
magid_3300029514_14,1
magid_3300029515_7,0
magid_3300029516_8,1
magid_3300029517_16,1
magid_3300029518_9,1
magid_3300029519_10,1
magid_3300029520_19,1
magid_3300029521_10,1
magid_3300029522_13,0
magid_3300029523_24,1
magid_3300029524_24,1
magid_3300029525_8,0
magid_3300029526_8,0
magid_3300029527_11,1
magid_3300029528_8,1
magid_3300029529_10,0
magid_3300029530_9,0
magid_3300029531_7,0
magid_3300029532_12,1
magid_3300029533_10,1
magid_3300029534_6,1
magid_3300029535_14,1
magid_3300029536_17,1
magid_3300029537_16,1
magid_3300029538_6,0
magid_3300029539_8,1
magid_3300029540_13,1
magid_3300029541_11,0
magid_3300029542_5,1
magid_3300029543_13,0
magid_3300029544_9,0
magid_3300029545_11,0
magid_3300029546_15,1
magid_3300029547_8,1
magid_3300029548_21,0
magid_3300029549_19,0
magid_3300029550_8,0
magid_3300029551_5,0
magid_3300029552_8,1
magid_3300029553_18,1
magid_3300029554_21,0
magid_3300029555_11,1
magid_3300029556_29,1
magid_3300029557_10,0
magid_3300029558_14,0
magid_3300029559_18,1
magid_3300029560_7,0
magid_3300029561_16,1
magid_3300029562_23,0
magid_3300029563_21,0
magid_3300029564_13,1
magid_3300029565_20,0
magid_3300029566_26,1
magid_3300029567_19,1
magid_3300029570_20,0
magid_3300029571_8,1
magid_3300029572_22,0
magid_3300029573_24,1
magid_3300029574_21,1
magid_3300029575_19,1
magid_3300029576_18,0
magid_3300029577_12,0
magid_3300029578_15,1
magid_3300029579_11,1
magid_3300029580_20,0
magid_3300029581_12,0
magid_3300029582_18,1
magid_3300029583_6,0
magid_3300029584_25,1
magid_3300029586_8,0
magid_3300029587_25,1
magid_3300029588_7,1
magid_3300029589_35,1
magid_3300029590_28,1
magid_3300029592_9,1
magid_3300029593_7,1
magid_3300029594_19,1
magid_3300029595_14,1
magid_3300029603_16,0
magid_3300029604_13,1
magid_3300029605_11,1
magid_3300029606_11,0
magid_3300029607_19,1
magid_3300029608_20,0
magid_3300029609_26,0
magid_3300029610_19,1
magid_3300029611_18,1
magid_3300029612_18,1
magid_3300029613_33,0
magid_3300029614_17,1
magid_3300029615_12,0
magid_3300029616_11,0
magid_3300029617_31,0
magid_3300029618_13,1
magid_3300029619_9,1
magid_3300029620_20,1
magid_3300029621_23,1
magid_3300029622_30,0
magid_3300029623_33,1
magid_3300029633_7,1
magid_3300029634_11,1
magid_3300029641_5,1
magid_3300029643_11,1
magid_3300029647_9,0
magid_3300029650_12,0
magid_3300029653_6,1
magid_3300029656_20,0
magid_3300029660_10,1
magid_3300029661_25,0
magid_3300029664_9,1
magid_3300029665_5,1
magid_3300029668_18,0
magid_3300029669_12,0
magid_3300029671_12,1
magid_3300029672_18,1
magid_3300029675_11,1
magid_3300029676_15,1
magid_3300029678_18,1
magid_3300029679_12,0
magid_3300029681_6,0
magid_3300029682_10,1
magid_3300029684_27,1
magid_3300029686_24,1
magid_3300029688_16,1
magid_3300029690_13,0
magid_3300029692_12,1
magid_3300029694_9,1
magid_3300029696_20,1
magid_3300029698_26,0
magid_3300029700_7,1
magid_3300029702_17,1
magid_3300029703_11,0
magid_3300029704_23,1
magid_3300029706_21,1
magid_3300029707_15,1
magid_3300029708_25,0
magid_3300029709_20,1
magid_3300029710_21,0
magid_3300029711_19,1
magid_3300029712_18,0
magid_3300029713_33,1
magid_3300029714_14,1
magid_3300029715_30,1
magid_3300029716_9,1
magid_3300029717_33,1
magid_3300029718_20,0
magid_3300029719_26,0
magid_3300029720_10,1
magid_3300029721_6,1
magid_3300029722_8,0
magid_3300029723_6,1
magid_3300029724_8,1
magid_3300029725_19,1
magid_3300029726_17,0
magid_3300029727_16,0
magid_3300029728_9,1
magid_3300029729_26,0
magid_3300029730_8,1
magid_3300029731_20,1
magid_3300029732_22,1
magid_3300029733_12,0
magid_3300029734_26,1
magid_3300029735_4,1
magid_3300029736_8,1
magid_3300029737_12,1
magid_3300029738_23,1
magid_3300029739_29,1
magid_3300029740_12,1
magid_3300029741_32,0
magid_3300029742_7,1
magid_3300029743_24,0
magid_3300029744_20,1
magid_3300029745_23,1
magid_3300029746_23,1
magid_3300029747_19,1
magid_3300029748_27,1
magid_3300029749_29,1
magid_3300029750_5,0
magid_3300029751_10,0
magid_3300029752_18,1
magid_3300029754_18,1
magid_3300029755_14,0
magid_3300029756_15,0
magid_3300029757_14,0
magid_3300029758_14,1
magid_3300029759_13,1
magid_3300029760_6,1
magid_3300029761_18,1
magid_3300029762_9,0
magid_3300029763_16,1
magid_3300029764_6,1
magid_3300029765_17,0
magid_3300029766_18,1
magid_3300029767_16,1
magid_3300029768_21,0
magid_3300029769_20,1
magid_3300029770_29,0
magid_3300029771_7,1
magid_3300029772_21,1
magid_3300029773_7,0
magid_3300029774_9,1
magid_3300029776_12,1
magid_3300029777_19,1
magid_3300029778_19,1
magid_3300029779_9,1
magid_3300029780_7,1
magid_3300029782_6,1
magid_3300029783_8,1
magid_3300029784_7,1
magid_3300029785_7,0
magid_3300029786_12,1
magid_3300029788_17,1
magid_3300029789_12,1
magid_3300029790_21,1
magid_3300029791_16,1
magid_3300029793_24,0
magid_3300029794_30,1
magid_3300029795_28,1
magid_3300029796_28,1
magid_3300029814_17,0
magid_3300029815_34,1
magid_3300029816_6,1
magid_3300029819_19,1
magid_3300029820_35,0
magid_3300029828_26,1
magid_3300029830_20,1
magid_3300029839_20,0
magid_3300029840_18,1
magid_3300029841_11,0
magid_3300029842_30,1
magid_3300029843_14,1
magid_3300029844_20,0
magid_3300029845_27,1
magid_3300029846_26,1
magid_3300029847_29,1
magid_3300029848_18,0
magid_3300029849_4,1
magid_3300029850_9,1
magid_3300029851_20,1
magid_3300029852_8,1
magid_3300029853_21,0
magid_3300029854_6,1
magid_3300029855_27,1
magid_3300029856_26,1
magid_3300029857_25,0
magid_3300029858_5,1
magid_3300029859_25,1
magid_3300029860_30,0
magid_3300029861_7,1
magid_3300029862_13,0
magid_3300029870_10,1
magid_3300029871_25,1
magid_3300029872_22,1
magid_3300029873_29,1
magid_3300029874_19,1
magid_3300029875_25,0
magid_3300029876_17,1
magid_3300029877_8,1
magid_3300029878_20,1
magid_3300029880_20,1
magid_3300029881_22,1
magid_3300029884_20,0
magid_3300029885_5,1
magid_3300029886_5,1
magid_3300029887_22,0
magid_3300029888_11,1
magid_3300029934_8,0
